kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_depth,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,koi_smass,koi_slogg,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_impact,koi_duration,koi_ingress,koi_dor
K06977.01,,FALSE POSITIVE,FALSE POSITIVE,0.835315046,16876.4,30.54,1490.0,1160.98,5009.0,0.69,0.666,4.584,1,1602.0,69.10636,1543.4167,1.224,2.45449,,2.2088
K06978.01,,CANDIDATE,CANDIDATE,3.07551068,46.1,0.84,1389.0,879.95,5763.0,1.242,1.014,4.256,1,429.0,3.180042,7.6574883,0.005,1.683,,14.06
K06979.01,,FALSE POSITIVE,FALSE POSITIVE,26.0164225,41109.0,61.04,755.0,76.63,6287.0,1.28,1.015,4.231,1,4.0,224.54747,436.86713,1.147,4.1768,,41.2
K06980.01,,CANDIDATE,CANDIDATE,6.29340543,96.4,1.08,1072.0,312.61,6214.0,1.076,1.169,4.442,1,214.0,3.5221329,8.100243,0.431,3.024,,14.52
K06981.01,,FALSE POSITIVE,FALSE POSITIVE,593.19521,227.3,1.63,234.0,0.71,6103.0,1.03,0.953,4.391,1,3.0,5.1917653,7.245392,0.6192,25.65,,142.0
K06982.01,,FALSE POSITIVE,FALSE POSITIVE,0.706430188,50.8,0.41,1473.0,1116.9,5037.0,0.568,0.574,4.689,1,1887.0,4.108952,10.3683195,0.288,1.301,,4.05
K06983.01,,CANDIDATE,CANDIDATE,7.7021729,74.6,0.85,888.0,147.24,5618.0,0.969,0.962,4.449,1,172.0,3.778827,7.75047,0.509,3.987,,12.86
K07112.01,,FALSE POSITIVE,FALSE POSITIVE,0.78430061,254.7,1.14,1566.0,1416.91,5176.0,0.681,0.657,4.589,1,261.0,3.0676322,8.5434475,0.659,2.952,,1.762
K07113.01,,FALSE POSITIVE,FALSE POSITIVE,2.665875491,161389.0,67.43,1502.0,1199.89,6234.0,1.159,1.097,4.351,1,265.0,2158.543,16765.291,0.878,7.59461,,3.5585
K07114.01,,FALSE POSITIVE,FALSE POSITIVE,2.6658312,40.8,0.99,1663.0,1807.48,6276.0,1.353,0.988,4.17,1,265.0,3.748252,9.124913,0.864,5.771,,2.04
K07115.01,,FALSE POSITIVE,FALSE POSITIVE,1.5765874,29.2,15.68,2946.0,17781.51,6742.0,3.138,1.752,3.688,1,858.0,3.3766086,8.996354,1.04,15.18,,1.044
K07116.01,,CANDIDATE,CANDIDATE,2.52557582,35.4,0.62,1364.0,818.81,5821.0,1.036,1.031,4.421,1,539.0,3.6936169,8.99747,0.372,2.32,,7.8
K07117.01,,CANDIDATE,CANDIDATE,8.2927558,103.3,1.01,927.0,174.36,6146.0,0.943,1.02,4.497,2,158.0,6.513579,8.290654,0.6346,4.784,,10.43
K07117.02,,CANDIDATE,CANDIDATE,22.786522,228.3,1.45,661.0,45.26,6146.0,0.943,1.02,4.497,2,61.0,5.4078236,7.8635516,0.3817,2.197,,74.4
K07118.01,,FALSE POSITIVE,FALSE POSITIVE,28.027891356,243231.0,31.3,440.0,8.86,5231.0,0.544,0.569,4.721,1,49.0,1780.8131,7513.4863,0.6493,17.3269,,17.108
K07242.01,,FALSE POSITIVE,FALSE POSITIVE,2.028512246,121562.0,50.28,1542.0,1333.24,6105.0,1.025,0.99,4.412,1,662.0,1283.6149,15222.97,0.871,5.00309,,3.753
K07243.01,,FALSE POSITIVE,FALSE POSITIVE,1.33256167,59.5,0.63,1326.0,727.84,4895.0,0.828,0.796,4.502,1,1008.0,6.0516696,9.4107895,0.402,3.743,,2.6
K07244.01,,FALSE POSITIVE,FALSE POSITIVE,1.332567821,31.0,0.96,2395.0,7802.17,6600.0,1.681,1.148,4.047,1,1010.0,3.0489588,10.710653,0.413,3.4844,,2.761649
K07245.01,,FALSE POSITIVE,FALSE POSITIVE,1.332545609,278.2,28.37,5080.0,157611.61,5154.0,16.486,2.7,2.435,1,938.0,3.3601294,12.361612,0.582,3.997,,2.25
K07246.01,,FALSE POSITIVE,FALSE POSITIVE,1.33256256,174.9,16.03,4529.0,99175.88,4601.0,12.581,1.209,2.321,1,491.0,3.129577,12.394887,0.137,3.088,,3.359
K07247.01,,FALSE POSITIVE,FALSE POSITIVE,1.33258981,78.4,0.67,1369.0,832.33,5309.0,0.763,0.843,4.595,1,1006.0,3.5857992,14.2724905,0.223,3.987,,2.585
K07248.01,,FALSE POSITIVE,FALSE POSITIVE,1.33258375,60.9,0.84,1727.0,2096.92,6108.0,0.997,1.072,4.471,1,1006.0,3.701314,13.244247,0.746,4.081,,1.89
K07249.01,,FALSE POSITIVE,FALSE POSITIVE,8.9648813,454.5,28.97,1040.0,276.3,6543.0,1.159,1.181,4.382,1,125.0,5.1228867,19.733057,1.208,61.23,,1.241
K07376.01,,CANDIDATE,CANDIDATE,1.284241817,166.5,1.18,1623.0,1643.57,5849.0,0.919,1.014,4.517,1,837.0,3.2316458,10.361855,0.029,1.965,,5.08
K07377.01,,FALSE POSITIVE,FALSE POSITIVE,2.161583501,50163.0,29.61,1646.0,1741.01,5888.0,1.219,0.796,4.167,1,492.0,265.54388,2719.1772,0.715,4.0537,,4.1422
K07378.01,Kepler-1999 b,CONFIRMED,CANDIDATE,8.7396758,1431.0,3.29,577.0,26.17,4406.0,0.628,0.632,4.643,2,33.0,4.260325,12.053264,0.957,3.866,,7.43
K07379.01,,FALSE POSITIVE,FALSE POSITIVE,0.535493486,54.0,1.42,3181.0,24045.87,6328.0,1.864,1.374,4.035,1,2002.0,3.7024002,7.8874955,0.566,2.57,,1.527
K07380.01,,CANDIDATE,CANDIDATE,15.9474242,191.7,1.21,670.0,47.65,5472.0,0.877,0.772,4.44,1,65.0,6.847491,7.4926295,0.1178,1.127,,108.7
K07381.01,,FALSE POSITIVE,FALSE POSITIVE,24.261683827,192283.0,58.48,659.0,44.55,6151.0,0.983,1.048,4.473,1,46.0,4282.0254,9553.544,0.814,7.1617,,34.00141
K07382.01,,FALSE POSITIVE,FALSE POSITIVE,32.532521502,83468.4,24.35,535.0,19.39,5845.0,0.838,0.926,4.558,1,42.0,718.6801,2418.022,0.237,13.3991,,23.0803
K07383.01,,CANDIDATE,CANDIDATE,50.0122,210.4,1.2,432.0,8.23,5357.0,0.814,0.772,4.503,1,26.0,7.5964355,7.4404545,0.484,3.426,,99.3
K07508.01,,FALSE POSITIVE,FALSE POSITIVE,4.627775175,5675.1,32.62,1039.0,275.68,5845.0,0.874,0.968,4.541,1,288.0,69.57572,572.669,1.248,3.4079,,5.26
K07509.01,,FALSE POSITIVE,FALSE POSITIVE,28.7850347,102.9,2.5,993.0,229.66,6581.0,2.42,1.428,3.824,1,37.0,6.641932,7.492699,0.2978,2.102,,100.9
K07510.01,,CANDIDATE,CANDIDATE,5.60682001,150.7,1.04,942.0,186.43,5699.0,0.853,0.95,4.553,1,239.0,3.1864274,8.464324,0.156,2.714,,15.78
K07511.01,,FALSE POSITIVE,FALSE POSITIVE,6.096030635,901661.0,406.97,1925.0,3246.2,7598.0,2.692,1.945,3.867,1,0.0,964.8334,8050.697,0.642,18.4531,,5.9844
K07512.01,,FALSE POSITIVE,FALSE POSITIVE,31.953038766,17703.4,47.96,864.0,131.55,5524.0,2.734,1.346,3.693,1,43.0,335.35522,1717.3049,0.907,8.0461,,21.9803
K07513.01,,FALSE POSITIVE,FALSE POSITIVE,5.9371708,157.1,1.17,945.0,188.41,5475.0,0.923,0.829,4.426,1,225.0,7.852292,8.002485,0.4778,4.954,,8.19
K07514.01,,FALSE POSITIVE,FALSE POSITIVE,0.577844035,320.4,18.93,1980.0,3647.63,5693.0,0.816,0.911,4.57,1,2316.0,4.191663,23.61648,1.194,4.291,,1.221
K07515.01,,FALSE POSITIVE,FALSE POSITIVE,2.630090609,516932.0,83.5,1551.0,1371.02,6315.0,1.108,0.875,4.292,1,0.0,1234.7294,9994.969,0.285,13.6817,,2.66171
K07516.01,,FALSE POSITIVE,FALSE POSITIVE,43.204596783,202488.0,43.15,519.0,17.15,6003.0,0.932,1.019,4.507,1,33.0,2628.2642,9013.35,0.399,15.0402,,30.00809
K01957.02,,FALSE POSITIVE,FALSE POSITIVE,1.75147897,76.7,1.8,2340.0,7086.5,6823.0,2.037,1.66,4.04,2,616.0,3.3648684,11.96055,0.008,7.89,,1.812
K02050.02,,CANDIDATE,CANDIDATE,3.17796408,47.7,0.74,1034.0,270.25,5061.0,0.841,0.793,4.488,2,414.0,3.5675104,7.9335093,0.901,0.542,,20.3
K02103.02,,CANDIDATE,CANDIDATE,3.66520844,65.8,0.82,1168.0,439.57,5579.0,1.029,0.945,4.389,2,336.0,3.3555002,8.112807,0.045,3.308,,8.54
K02199.02,,CANDIDATE,CANDIDATE,3.05293416,227.5,1.18,1047.0,284.82,5311.0,0.788,0.884,4.588,2,340.0,4.08432,8.180584,0.328,2.155,,10.4
K02232.02,,CANDIDATE,CANDIDATE,12.834857,293.9,1.73,755.0,76.96,5492.0,1.016,0.921,4.389,2,102.0,3.7325964,9.294816,0.278,2.092,,45.78
K02321.02,,CANDIDATE,CANDIDATE,36.2530992,152.1,1.43,582.0,27.17,6002.0,1.081,1.135,4.424,2,36.0,3.5114079,7.548021,0.721,4.73,,41.6
K02421.02,,CANDIDATE,CANDIDATE,4.02321842,81.2,0.48,747.0,73.5,4671.0,0.528,0.534,4.721,2,315.0,3.898229,8.233237,0.396,2.162,,13.2
K02439.02,,CANDIDATE,CANDIDATE,7.5017934,134.8,1.32,1046.0,283.25,6321.0,1.125,1.207,4.417,2,142.0,3.0804672,8.431282,0.286,4.271,,13.02
K02449.02,,CANDIDATE,CANDIDATE,0.912351255,111.8,1.46,1840.0,2705.58,5481.0,1.036,0.915,4.369,2,1225.0,3.3568156,7.7193766,0.956,1.072,,2.38
K06329.01,,CANDIDATE,CANDIDATE,12.4701111,89.7,2.06,1074.0,313.87,5623.0,2.109,1.221,3.877,1,106.0,2.9232438,7.8802567,0.569,3.616,,21.96
K06330.01,,FALSE POSITIVE,FALSE POSITIVE,3.495457889,114625.0,84.49,2051.0,4186.71,8529.0,1.558,1.572,4.249,1,310.0,315.86533,2549.221,0.965,6.9796,,4.5305
K06331.01,,CANDIDATE,CANDIDATE,5.8229815,281.6,1.36,914.0,165.12,5704.0,0.804,0.897,4.575,1,148.0,3.4280632,7.7581415,0.395,2.8,,14.88
K06332.01,,FALSE POSITIVE,FALSE POSITIVE,4.01668015,38007.0,22.11,1016.0,252.13,5448.0,0.794,0.721,4.497,1,328.0,138.26677,1307.7428,0.911,2.2828,,11.65
K06333.01,,FALSE POSITIVE,FALSE POSITIVE,1.89134156,68.4,0.99,1673.0,1856.23,6387.0,1.105,1.145,4.41,1,711.0,4.070061,8.937359,0.739,5.891,,1.881
K06334.01,,FALSE POSITIVE,FALSE POSITIVE,2.881100027,662832.0,446.29,2946.0,17809.19,8104.0,3.369,1.957,3.675,1,0.0,1559.4591,14795.117,0.829,9.43866,,5.0041
K06335.01,,FALSE POSITIVE,FALSE POSITIVE,0.806277023,70.8,0.89,2046.0,4119.09,6122.0,0.996,1.07,4.471,1,1664.0,4.2350397,8.494896,0.697,7.275,,1.052
K06336.01,,FALSE POSITIVE,FALSE POSITIVE,0.513482156,91.6,0.83,2072.0,4335.56,5495.0,0.882,0.887,4.495,1,2544.0,3.4053607,7.6691084,0.004,2.732,,1.572
K06464.02,,FALSE POSITIVE,FALSE POSITIVE,225.66716,342.9,1.94,331.0,2.82,6363.0,1.035,1.083,4.444,3,5.0,14.151134,15.014378,0.3037,16.6,,100.8
K06465.01,,FALSE POSITIVE,FALSE POSITIVE,4.24748886,121.0,1.01,1079.0,319.94,5807.0,0.922,1.036,4.524,1,314.0,3.2782128,8.241066,0.242,3.053,,10.44
K06466.01,,FALSE POSITIVE,FALSE POSITIVE,1.000012952,36.0,2.12,2858.0,15781.19,5176.0,3.605,1.621,3.534,1,1340.0,3.786952,9.2776575,0.097,1.221,,6.29
K06467.01,,FALSE POSITIVE,FALSE POSITIVE,0.878803439,410723.0,51.97,1347.0,775.9,4524.0,0.737,0.727,4.566,1,0.0,664.01855,9404.604,0.467,2.74503,,3.9966
K06468.01,,FALSE POSITIVE,FALSE POSITIVE,1.560158562,240156.0,45.91,1223.0,530.79,4926.0,0.749,0.724,4.548,1,855.0,1323.8098,17090.652,0.712,3.4248,,4.954
K06469.01,,FALSE POSITIVE,FALSE POSITIVE,34.188302705,118440.0,74.5,660.0,44.91,5757.0,1.345,0.898,4.134,1,41.0,2046.6451,8053.333,0.957,3.01179,,100.97
K06470.01,,FALSE POSITIVE,FALSE POSITIVE,8.65303996,497.0,1.88,764.0,80.51,5301.0,0.84,0.869,4.528,1,157.0,4.722146,11.460257,0.369,1.091,,57.6
K06471.01,,FALSE POSITIVE,FALSE POSITIVE,8.65311903,206.8,0.85,493.0,13.95,3929.0,0.55,0.559,4.705,1,156.0,2.8221126,8.439913,0.701,1.273,,38.1
K06584.01,,FALSE POSITIVE,FALSE POSITIVE,12.4253812,115.3,1.14,823.0,108.46,5925.0,1.066,1.07,4.412,1,111.0,5.389343,7.3641725,0.1583,19.781,,4.823
K06585.01,,FALSE POSITIVE,FALSE POSITIVE,12.42555999,2964.8,4.72,599.0,30.49,4922.0,0.704,0.681,4.576,1,16.0,11.611679,21.62828,0.9066,28.083,,2.097
K06586.01,,FALSE POSITIVE,FALSE POSITIVE,12.4257442,936.0,8.43,1551.0,1369.63,8691.0,2.193,2.069,4.072,1,112.0,5.8214254,19.788036,0.963,29.122,,1.587
K06587.01,,FALSE POSITIVE,FALSE POSITIVE,12.4254241,378.9,2.17,755.0,76.9,5853.0,0.895,0.99,4.529,1,112.0,3.85366,14.412345,0.938,24.98,,1.821
K06588.01,,FALSE POSITIVE,FALSE POSITIVE,2.991884392,123880.0,40.11,1486.0,1154.88,6596.0,1.094,1.098,4.4,1,902.0,998.26263,9217.836,0.496,7.5583,,3.8519
K06589.01,,FALSE POSITIVE,FALSE POSITIVE,1.795273026,125416.0,55.26,1642.0,1714.88,6363.0,1.012,1.065,4.456,1,755.0,318.18027,3531.5542,0.935,7.3232,,2.4877
K06590.01,,FALSE POSITIVE,FALSE POSITIVE,0.755109271,23.2,0.47,1961.0,3494.52,5606.0,0.962,0.829,4.39,1,1374.0,14.14219,11.096972,0.4041,2.619,,2.136
K06591.01,,FALSE POSITIVE,FALSE POSITIVE,0.755101141,76.7,0.19,680.0,50.92,3256.0,0.207,0.184,5.071,1,1381.0,3.565113,9.460423,0.523,3.371,,1.648
K06719.01,,FALSE POSITIVE,FALSE POSITIVE,1.75251585,125.9,1.02,1447.0,1035.27,5952.0,0.844,0.932,4.554,1,764.0,5.8740435,13.0653105,0.738,3.489,,2.78
K06720.01,,FALSE POSITIVE,FALSE POSITIVE,1.752450163,55.5,0.79,1552.0,1372.36,5779.0,0.99,0.827,4.364,1,763.0,5.135496,9.829932,0.728,3.0255,,3.190491
K06721.01,,FALSE POSITIVE,FALSE POSITIVE,8.27923132,164.9,1.08,815.0,104.49,5631.0,0.847,0.946,4.557,1,162.0,3.688274,10.421445,0.187,2.355,,26.7
K06722.01,,FALSE POSITIVE,FALSE POSITIVE,2.212877035,376200.0,69.18,1507.0,1221.98,6153.0,1.0,0.927,4.405,1,0.0,3219.3357,37195.07,0.518,4.66961,,5.7041
K06723.01,,FALSE POSITIVE,FALSE POSITIVE,0.845097627,86.5,0.78,1584.0,1496.92,5252.0,0.783,0.896,4.593,1,1583.0,4.8170986,9.108955,0.717,1.873,,2.58
K06724.01,,FALSE POSITIVE,FALSE POSITIVE,17.445640466,334158.0,63.46,682.0,51.15,5759.0,0.945,0.984,4.481,1,0.0,11522.437,35257.8,0.588,6.08966,,32.931
K06725.01,,FALSE POSITIVE,FALSE POSITIVE,14.313157391,21566.9,34.98,1144.0,404.48,5750.0,2.379,1.041,3.703,1,95.0,505.64322,3336.719,0.004,8.90236,,13.9516
K06726.01,,FALSE POSITIVE,FALSE POSITIVE,0.676990194,20505.9,37.5,1919.0,3192.15,5813.0,0.816,0.903,4.568,1,1970.0,51.007984,1043.6171,1.223,1.69459,,2.558
K06727.01,,FALSE POSITIVE,FALSE POSITIVE,0.515875396,1773.0,7.22,3189.0,24441.1,7229.0,1.38,1.32,4.278,1,1203.0,3.3716674,7.809862,0.95,1.21,,1.0019
K06853.01,,FALSE POSITIVE,FALSE POSITIVE,2.83401711,84.2,0.93,1381.0,859.57,6247.0,1.002,1.045,4.458,1,184.0,3.287415,8.163521,0.2794,5.938,,3.59
K06854.01,,FALSE POSITIVE,FALSE POSITIVE,0.566803996,141.6,0.64,1350.0,786.1,4373.0,0.544,0.569,4.722,1,2373.0,4.00787,12.698673,0.123,3.399,,1.425
K06855.01,,FALSE POSITIVE,FALSE POSITIVE,0.56681118,,,,,,,,,1,2363.0,78.46472,11.974897,,2.06,,
K06856.01,,FALSE POSITIVE,FALSE POSITIVE,0.566799927,145.1,0.77,1649.0,1738.27,5092.0,0.645,0.712,4.671,1,2374.0,3.6318152,11.9268465,0.188,4.71,,1.137
K06857.01,,FALSE POSITIVE,FALSE POSITIVE,0.566786121,81.8,0.79,1984.0,3678.65,5603.0,0.846,0.941,4.556,1,2015.0,3.4841888,8.664175,0.591,3.404,,1.2977
K06858.01,,FALSE POSITIVE,FALSE POSITIVE,0.56679797,72.6,0.65,1799.0,2467.38,5230.0,0.777,0.873,4.594,1,2009.0,3.8729298,8.948728,0.176,4.503,,1.164
K06859.01,,FALSE POSITIVE,FALSE POSITIVE,0.566802891,49.2,1.29,3111.0,22107.66,6487.0,1.748,1.343,4.08,1,2365.0,4.03195,11.583959,0.628,1.861,,1.991
K06860.01,,CANDIDATE,CANDIDATE,0.576732089,35.4,0.43,1537.0,1316.33,4524.0,0.717,0.707,4.576,1,2313.0,3.4981225,10.696388,0.518,1.856,,2.17
K06984.01,,FALSE POSITIVE,FALSE POSITIVE,1.01884975,30.9,0.47,1754.0,2238.64,6068.0,0.829,0.926,4.568,1,1312.0,9.139475,7.313697,0.2737,3.233,,2.412
K06985.01,,CANDIDATE,CANDIDATE,10.9279755,71.5,0.81,834.0,114.42,6045.0,0.955,1.038,4.494,1,123.0,5.3824177,7.2525697,0.0956,2.486,,33.7
K06986.01,,FALSE POSITIVE,FALSE POSITIVE,32.440339204,287602.0,44.56,448.0,9.52,5081.0,0.696,0.668,4.578,1,0.0,1079.7096,4610.6934,0.645,4.50984,,79.65
K06987.01,,FALSE POSITIVE,FALSE POSITIVE,0.552141897,105.6,10.04,2206.0,5602.43,5952.0,0.904,0.913,4.486,1,2424.0,12.171234,10.613564,1.091,4.985,,1.0984
K06988.01,,FALSE POSITIVE,FALSE POSITIVE,2.62387291,232468.0,74.23,1790.0,2430.91,6728.0,1.46,1.257,4.206,1,513.0,415.221,5698.0557,0.49,4.61248,,6.07591
K06989.01,,FALSE POSITIVE,FALSE POSITIVE,0.75509861,60334.0,60.74,2359.0,7285.15,6038.0,1.213,0.864,4.206,1,1335.0,314.191,2844.7083,1.091,2.6423,,2.446
K06990.01,,FALSE POSITIVE,FALSE POSITIVE,3.671661096,129243.0,105.82,1967.0,3539.43,7343.0,1.94,1.436,4.02,1,365.0,1928.32,14969.1,0.923,4.29947,,7.79316
K06991.01,,FALSE POSITIVE,FALSE POSITIVE,22.673145675,65410.8,30.92,684.0,51.67,5619.0,1.153,0.901,4.269,1,61.0,651.20245,3401.5417,0.605,6.6324,,28.4482
K07119.01,,FALSE POSITIVE,FALSE POSITIVE,0.50948306,74.6,1.22,3024.0,19778.63,6344.0,1.39,0.869,4.091,1,2622.0,8.356004,7.403691,0.3535,3.14,,0.386
K07120.01,,FALSE POSITIVE,FALSE POSITIVE,17.329965871,252721.0,42.58,548.0,21.34,5079.0,0.683,0.659,4.588,1,79.0,1113.1555,5939.2256,0.705,8.43812,,22.052
K07121.01,,FALSE POSITIVE,FALSE POSITIVE,1.890227354,112262.0,42.05,1236.0,551.66,5356.0,0.78,0.872,4.589,1,356.0,408.94156,4648.02,0.957,3.855,,4.452
K07122.01,,FALSE POSITIVE,FALSE POSITIVE,1.387206724,151432.0,103.41,2619.0,11126.98,7207.0,1.894,1.499,4.06,1,967.0,1691.0868,19901.574,0.856,3.82527,,3.5906
K07123.01,,FALSE POSITIVE,FALSE POSITIVE,1.38718209,45.5,0.68,1707.0,2011.41,6122.0,0.996,1.07,4.471,1,963.0,3.884717,7.9788203,0.28,2.595,,4.0
K07124.01,,FALSE POSITIVE,FALSE POSITIVE,35.026564845,120249.0,34.88,489.0,13.56,5546.0,0.81,0.907,4.575,2,37.0,703.71967,1828.4366,0.777,2.90121,,106.799
K07125.01,,CANDIDATE,CANDIDATE,7.918267,83.7,0.93,953.0,195.36,5966.0,1.016,0.985,4.418,1,171.0,3.4656436,7.728578,0.219,3.478,,17.13
K07126.01,,FALSE POSITIVE,FALSE POSITIVE,3.138580493,233337.0,59.24,1281.0,635.61,5593.0,1.083,0.876,4.311,1,432.0,3228.8335,23061.596,0.619,4.16343,,7.938
K07250.01,,FALSE POSITIVE,FALSE POSITIVE,9.26147679,,,,,,,,,1,117.0,6.4230294,7.3837485,,1.77,,
K07251.01,,FALSE POSITIVE,FALSE POSITIVE,581.0723,1364.2,161858.0,639.0,39.36,5026.0,16.891,3.319,2.504,1,3.0,8.733729,9.735018,88.7243,15.81,,624.0
K07252.01,,CANDIDATE,CANDIDATE,10.2170589,121.3,1.17,929.0,176.34,6211.0,1.054,0.98,4.384,1,103.0,3.1866348,8.385218,0.132,2.259,,34.6
K07253.01,,FALSE POSITIVE,FALSE POSITIVE,3.50474265,88625.0,200.24,2689.0,12355.55,7624.0,3.682,2.068,3.622,1,308.0,4610.84,24773.266,1.049,8.2852,,3.6655
K07254.01,,FALSE POSITIVE,FALSE POSITIVE,2.14344093,133317.0,28.69,1033.0,269.48,4817.0,0.7,0.767,4.624,1,499.0,663.86163,6088.897,0.686,3.9741,,5.008
K07255.01,,CANDIDATE,CANDIDATE,86.95432088,,,,,,,,,1,4.0,6.2252545,7.7465944,,12.11,,
K07256.01,,FALSE POSITIVE,FALSE POSITIVE,9.058487716,127971.0,20.51,547.0,21.15,4340.0,0.573,0.561,4.671,1,147.0,592.9124,4269.7866,0.213,4.14334,,21.904
K07257.01,,FALSE POSITIVE,FALSE POSITIVE,2.856085147,173843.0,88.52,1739.0,2164.0,6604.0,1.526,1.283,4.178,1,96.0,1638.0083,5474.818,0.841,4.5776,,6.2023
K07384.01,,FALSE POSITIVE,FALSE POSITIVE,0.876941133,73.5,0.85,1938.0,3332.14,6018.0,0.975,1.058,4.485,1,1524.0,3.7773705,9.755557,0.386,1.296,,4.86
K07385.01,,FALSE POSITIVE,FALSE POSITIVE,39.238141571,439208.0,90.93,656.0,43.69,6599.0,1.234,1.248,4.35,1,0.0,10275.826,44979.66,0.459,6.07183,,79.523
K07386.01,,FALSE POSITIVE,FALSE POSITIVE,53.7406575,116722.0,25.44,398.0,5.93,5288.0,0.737,0.748,4.577,1,25.0,1902.1871,5202.703,0.386,47.2475,,10.9628
K07387.01,,FALSE POSITIVE,FALSE POSITIVE,7.436016459,106527.0,31.39,968.0,207.61,6214.0,0.933,1.005,4.501,1,182.0,866.73706,7120.9536,0.433,4.16284,,16.866
K07388.01,,FALSE POSITIVE,FALSE POSITIVE,0.750737313,38.8,0.48,1603.0,1558.69,5151.0,0.761,0.874,4.602,1,1781.0,6.1503954,11.056647,0.463,1.712,,3.07
K07389.01,,CANDIDATE,CANDIDATE,27.5837778,202.5,11.03,1330.0,739.57,5092.0,7.913,2.012,2.945,1,38.0,7.881832,8.395961,0.0221,1.516,,140.8
K07390.01,,FALSE POSITIVE,FALSE POSITIVE,14.361021578,459877.0,45.9,594.0,29.44,5229.0,0.668,0.659,4.607,1,0.0,2599.8145,17068.826,0.003,13.2895,,13.4833
K07391.01,,FALSE POSITIVE,FALSE POSITIVE,2.570431263,76826.0,50.18,1411.0,936.9,6244.0,0.971,1.021,4.473,1,418.0,547.1122,5828.961,1.054,5.49699,,3.8736
K07392.01,,FALSE POSITIVE,FALSE POSITIVE,6.64024496,224329.0,74.4,1114.0,364.44,6085.0,1.215,1.055,4.293,1,163.0,1605.6195,8313.724,0.756,6.03491,,11.52916
K07517.01,,FALSE POSITIVE,FALSE POSITIVE,14.844240386,83412.4,28.97,810.0,101.98,6161.0,0.988,0.829,4.367,1,92.0,837.90076,5243.204,0.275,6.83577,,20.5579
K07518.01,,FALSE POSITIVE,FALSE POSITIVE,4.42158021,61032.0,188.89,2565.0,10243.23,8026.0,3.461,1.95,3.65,1,305.0,187.41339,1626.8871,1.146,10.4532,,3.377
K07519.01,,FALSE POSITIVE,FALSE POSITIVE,25.321698729,119590.0,56.62,655.0,43.39,6109.0,1.029,1.099,4.455,1,54.0,628.5589,2824.9478,0.954,4.45367,,50.519
K07520.01,,CANDIDATE,CANDIDATE,3.14735789,51.8,3.45,2209.0,5635.4,5189.0,4.93,1.992,3.352,1,430.0,2.989718,7.2218866,0.03,3.643,,6.66
K07521.01,,FALSE POSITIVE,FALSE POSITIVE,37.878483588,222232.0,46.42,503.0,15.19,5985.0,0.758,0.846,4.603,2,38.0,4876.0444,13889.975,0.763,10.5972,,37.192
K07522.01,,FALSE POSITIVE,FALSE POSITIVE,10.116144515,58143.5,17.21,549.0,21.56,4717.0,0.519,0.536,4.737,1,129.0,176.82329,1289.0034,0.879,2.70314,,27.54
K07523.01,,FALSE POSITIVE,FALSE POSITIVE,0.684496369,28.4,1.12,2913.0,17099.5,5800.0,2.053,1.129,3.866,1,1953.0,3.619491,10.786979,0.501,2.263,,2.137
K07524.01,,FALSE POSITIVE,FALSE POSITIVE,1.953285321,1520.3,151.56,2927.0,17363.68,6450.0,3.928,1.782,3.501,1,683.0,11.874817,169.76242,1.312,1.67598,,3.23
K07898.01,,FALSE POSITIVE,FALSE POSITIVE,1.012174295,323029.0,114.4,2737.0,13215.77,6987.0,1.716,1.343,4.096,1,0.0,275.55658,1472.2588,0.596,4.6617,,2.7052
K02523.02,,CANDIDATE,CANDIDATE,2.61090223,222.5,1.8,1323.0,724.16,5514.0,1.071,0.926,4.345,2,416.0,3.3331735,9.254996,0.813,1.976,,6.21
K02564.02,,CANDIDATE,CANDIDATE,17.6637979,67.9,2.98,1178.0,455.65,5734.0,3.405,1.648,3.591,2,76.0,3.6137927,7.7834196,0.695,6.194,,15.93
K02623.02,,CANDIDATE,CANDIDATE,4.02664625,30.0,0.68,1318.0,715.51,6187.0,1.238,1.23,4.341,2,314.0,3.2274022,8.152367,0.094,3.771,,8.18
K02636.02,,CANDIDATE,CANDIDATE,5.1777226,41.7,0.63,1050.0,287.44,5854.0,0.979,1.03,4.469,2,235.0,2.8499231,8.000348,0.025,8.275,,4.84
K00283.03,,CANDIDATE,CANDIDATE,9.48814747,47.9,0.73,856.0,126.75,5680.0,1.016,0.978,4.414,3,134.0,3.4126794,9.026018,0.5693,1.163,,51.7
K02756.02,,CANDIDATE,CANDIDATE,5.06993245,93.6,0.92,1053.0,291.11,5957.0,0.937,1.026,4.506,2,238.0,3.0639527,8.591466,0.3584,3.241,,11.29
K02896.02,,FALSE POSITIVE,FALSE POSITIVE,346.36642,148.2,1.57,314.0,2.3,6327.0,1.259,1.089,4.276,2,4.0,7.5151753,7.907537,0.45,14.94,,160.5
K02918.02,,FALSE POSITIVE,FALSE POSITIVE,0.51554111,,,,,,,,,2,1543.0,3.8926027,10.815136,,0.87,,
K06337.01,,FALSE POSITIVE,FALSE POSITIVE,0.892061734,75590.0,46.75,1724.0,2090.54,5561.0,0.855,0.866,4.512,1,1203.0,347.8748,1812.5457,1.079,2.24307,,3.4034
